(( 36000 35416.1 43516.8 676.3 199481 55.2 7.6 204 159 498 247 7.5 87 65 267 118 7.8 15.6 12.1 46 29 120 1556 1178 9.68 ))
(( 35876.3 35230.4 42616.1 675 192781 55.9 7.8 224 183 416 188 7.7 92 66 271 100 7.8 12.8 6 36 12 120 1716 1320 10.43 ))
(( 36455.8 35846.7 42164 664.1 179821 52.5 7.7 297 226 592 227 7.7 107 77 242 155 7.7 19.2 16.4 36 18 120 1667 1296 8.96 ))
(( 34540.5 33968.4 42199.8 667.5 186331 56.5 7.7 173 131 365 216 7.6 72 54 279 96 7.7 13.2 10.4 48 18 140 1658 1280 9.16 ))
(( 38396.3 37734.8 44150.6 700.9 182001 51.9 7.8 158 132 306 275 7.7 71 49 261 155 7.9 18.4 13.2 54 20 150 1763 1362 9.09 ))
(( 33070 32399.6 42983 682 179751 47.7 ? ? ? 161 ? ? ? ? 143 ? ? ? ? 20 ? 175 1994 1550 12.76 ))
(( 29920 29397.3 41179.6 659.6 173021 49.6 7.6 96 75 278 90 7.6 76 61 143 72 7.6 24.4 18 53 17 160 1658 1282 9.45 ))
(( 36130.9 35473.7 40620.1 654.5 175331 54.7 7.8 253 189 422 ? 7.8 92 71 260 ? 7.8 22.9 17.8 57 ? 130 1592 1215 8.92 ))
(( 37410 36822 42363 674 203331 55.3 7.7 188 148 377 225 7.6 104 66 278 116 7.8 14.8 14.4 45 18 150 1764 1334 9 ))
(( 36257.7 35663.5 42686.7 681.1 201531 54.8 7.8 157 131 429 194 7.6 112 83 310 70 7.8 18.8 15.2 45 18 200 1760 1341 10.02 ))
(( 34479.2 33819.7 42125.8 673 199191 57.7 7.6 191 151 420 208 7.6 112 85 302 140 7.8 16 12.4 45 17 230 1877 1428 10.17 ))
(( 43652.4 39000 42754.2 891.6 154991 52.4 7.8 256 159 425 183 7.7 97 72 271 100 7.8 11.2 8.4 54 15 160 1931 1474 8.4 ))
(( 35320 34732 42008 887 160491 48.9 ? ? ? 380 ? ? ? ? 217 ? ? ? ? 27 ? 190 2208 1660 10.71 ))
(( 31887 31887 41071.5 866.7 167431 51.6 7.7 92 76 263 114 7.7 57 48 217 155 7.7 4.8 3.6 27 14 160 1450 1162 8.17 ))
(( 42865.4 39000 42985 897.5 170861 56.2 7.9 160 116 329 154 7.8 87 61 228 112 7.9 12.2 9.3 45 16 150 1766 1348 8.32 ))
(( 40595.2 39000 41381.6 868.9 173111 55.5 7.9 194 158 385 188 7.7 101 77 251 104 7.9 10.4 8.8 35 7 150 1708 1289 8.22 ))
(( 42626 39000 42777.1 891.2 195581 57.3 7.8 145 116 658 194 7.7 136 70 283 135 8 11.2 10.8 36 13 160 1641 1245 8.54 ))
(( 35735.9 35735.9 36042.9 755.4 166521 54.9 7.6 396 309 574 368 7.7 104 84 305 118 7.8 16.4 12 35 20 190 1544 1189 9.02 ))
(( 43903.3 39000 44317.4 927.6 186331 54.8 7.7 302 230 555 318 7.7 114 87 290 155 7.8 18 14.4 70 16 210 1483 1140 7.77 ))
(( 35265.1 35265.1 41998.3 871 185341 51.6 ? ? ? 489 ? ? ? ? 257 ? ? ? ? 124 ? 250 1616 1246 10.47 ))
(( 32551.3 32551.3 43163.3 891.5 175521 50 7.7 286 219 515 285 7.7 75 59 231 95 7.9 20.4 15.6 35 21 240 1024 802 5.38 ))
(( 38721.1 38721.1 43313.2 893.8 191481 56.2 7.7 298 243 646 382 7.7 135 105 340 178 7.9 45.6 33.4 69 23 260 1360 1047 5.43 ))
(( 40023.2 40023.2 43740.8 889.3 194421 49.5 ? ? ? 933 ? ? ? ? 340 ? ? ? ? 105 ? 320 1338 1041 10.21 ))
(( 35928.6 35928.6 44132 898.4 186371 57.1 7.7 204 164 488 218 7.7 77 62 253 122 7.8 75.2 56.8 148 22 385 1128 906 3.61 ))
(( 40045.7 40045.7 43509.7 872 138801 45.7 7.6 251 187 475 261 7.5 96 65 283 139 7.5 174.8 134.8 155 76 330 1071 840 1.78 ))
(( 41181.8 41181.8 44269.1 890.2 164001 49.6 7.6 191 154 480 ? 7.6 106 74 284 ? 7.8 75 54 46 ? 250 928 737 2.94 ))
(( 36010.1 36010.1 43640.1 868 171901 50.7 ? ? ? 265 ? ? ? ? 283 ? ? ? ? 82 ? 255 1032 836 13.65 ))
(( 34077 34077 43512.1 869.4 182291 51.5 7.5 238 186 658 226 7.5 67 48 237 104 7.7 60 47 82 29 250 838 696 3.53 ))
(( 43370 43370 44037 876 192871 51.7 7.6 311 237 579 289 7.7 121 85 290 167 7.7 57 44 45 28 230 934 762 3.48 ))
(( 44808.8 44808.8 43607.2 873.9 150441 53.4 7.4 294 199 565 169 7.4 152 97 279 143 7.9 26.4 20 89 16 260 998 797 5.4 ))
(( 43573.9 43573.9 42979.7 852.9 160531 51.3 7.6 212 159 337 220 7.6 108 74 275 138 7.6 19.2 12 62 13 360 1126 899 7.06 ))
(( 44811.2 44811.2 43969.3 891.2 158041 52.8 7.6 252 161 400 228 7.6 103 66 231 132 7.7 28 20 44 30 390 1085 856 5.48 ))
(( 43242 43242 44765.1 736.8 166581 50.7 7.7 150 109 385 237 7.6 123 78 296 160 7.5 19.2 12 63 35 720 1247 963 7.83 ))
(( 44333.9 44333.9 43847.2 674.3 236351 49.6 ? ? ? 302 ? ? ? ? 275 ? ? ? ? 53 ? 560 1414 1076 13.31 ))
(( 37749.6 37749.6 42689.7 659.5 187681 52.5 7.6 129 106 293 120 7.6 53 36 124 55 7.7 13.6 10.8 44 7 190 1376 1058 7.77 ))
(( 38206.1 38206.1 41321.7 638.1 258111 53.4 7.7 160 130 426 213 7.8 95 74 293 154 7.8 14.6 10 41 13 180 1570 1210 10.28 ))
(( 41186.1 39000 44826.8 696 241391 54.8 7.6 144 114 378 ? 7.6 109 76 378 ? 7.6 ? ? 53 ? 200 1722 1308 13.02 ))
(( 42428 39000 41745.2 653.2 220701 56.6 7.7 200 141 391 172 7.8 119 82 284 121 7.8 15.2 10 35 10 240 1775 1364 9.92 ))
(( 39427.6 39000 42711.2 677.4 224041 56.4 7.7 153 121 407 200 7.6 106 79 280 130 7.8 10.4 8.4 81 10 230 1965 1496 10.46 ))
(( 37440 37440 42733.8 855 136371 49.1 7.6 149 122 422 200 7.6 91 63 336 169 7.7 18.8 14.8 57 23 200 1934 1470 8.24 ))
(( 35110 35110 41863 858 235201 53.4 ? ? ? 290 ? ? ? ? 300 ? ? ? ? 63 ? 220 1822 1404 8.63 ))
(( 31504.4 31504.4 41119 851.7 226211 54.5 7.6 159 133 271 180 7.6 71 55 217 106 7.8 8.4 6.8 45 5 230 1582 1226 8.27 ))
(( 43412.2 39000 43898.8 904.4 249601 8.6 7.7 227 187 493 300 7.7 112 92 323 180 7.9 13.7 10 30 15 190 1726 1331 7.11 ))
